gene_id	FPKM
ENSG00000000003	6.012604572
ENSG00000000005	0
ENSG00000000419	42.29063787
ENSG00000000457	2.210124091
ENSG00000000460	9.07157248
ENSG00000000938	0.034511618
ENSG00000000971	0.443666024
ENSG00000001036	19.16352782
ENSG00000001084	4.920822263
ENSG00000001167	14.02702124
ENSG00000001460	0.67197701
ENSG00000001461	0.679076201
ENSG00000001497	14.01287784
ENSG00000001561	0.720483287
ENSG00000001617	3.410128313
ENSG00000001626	0.003913307
ENSG00000001629	16.5491764
ENSG00000001630	2.844367569
ENSG00000001631	1.824899157
ENSG00000002016	4.959382625
ENSG00000002079	0
ENSG00000002330	16.71959927
ENSG00000002549	18.31721684
ENSG00000002586	0.120129984
ENSG00000002587	0
ENSG00000002726	0
ENSG00000002745	0
ENSG00000002746	0
ENSG00000002822	0.182960901
ENSG00000002834	14.10008547
ENSG00000002919	8.706938623
ENSG00000002933	0.033568678
ENSG00000003056	35.49842256
ENSG00000003096	55.54273032
ENSG00000003137	0
ENSG00000003147	22.66800069
ENSG00000003249	14.03102877
ENSG00000003393	4.610734105
ENSG00000003400	0.153961605
ENSG00000003402	1.163080987
ENSG00000003436	0.006642666
ENSG00000003509	6.564271721
ENSG00000003756	5.090061031
ENSG00000003987	1.892516578
ENSG00000003989	57.40679584
ENSG00000004059	45.00316263
ENSG00000004139	9.165092393
ENSG00000004142	28.64771073
ENSG00000004399	18.49817533
ENSG00000004455	19.43081669
ENSG00000004468	0
ENSG00000004478	63.8789441
ENSG00000004487	39.80007951
ENSG00000004534	3.496698171
ENSG00000004660	2.344939012
ENSG00000004700	21.62021824
ENSG00000004766	4.232905261
ENSG00000004776	0.180538735
ENSG00000004777	3.631728872
ENSG00000004779	51.87479665
ENSG00000004799	0
ENSG00000004809	0
ENSG00000004838	0.242405592
ENSG00000004846	0
ENSG00000004848	0.02498786
ENSG00000004864	41.67461763
ENSG00000004866	14.45561765
ENSG00000004897	42.65189263
ENSG00000004939	0
ENSG00000004948	0
ENSG00000004961	19.47795662
ENSG00000004975	9.307923718
ENSG00000005001	0.016319672
ENSG00000005007	12.57662221
ENSG00000005020	0.232231882
ENSG00000005022	286.6541215
ENSG00000005059	0.733251345
ENSG00000005073	0.029154063
ENSG00000005075	21.53474031
ENSG00000005100	8.898198838
ENSG00000005102	0.014549775
ENSG00000005108	5.974317873
ENSG00000005156	16.81578169
ENSG00000005175	10.05013584
ENSG00000005187	0
ENSG00000005189	4.038138947
ENSG00000005194	44.7368369
ENSG00000005206	4.085166457
ENSG00000005238	1.754386359
ENSG00000005243	4.02404974
ENSG00000005249	25.3683822
ENSG00000005302	2.036801832
ENSG00000005339	5.803616455
ENSG00000005379	0.331362846
ENSG00000005381	0.011030932
ENSG00000005421	0
ENSG00000005436	8.476429149
ENSG00000005448	11.26803525
ENSG00000005469	4.524328268
ENSG00000005471	0.372596249
ENSG00000005483	20.72593393
ENSG00000005486	36.90381716
ENSG00000005513	0.026111475
ENSG00000005700	17.83995616
ENSG00000005801	5.664323817
ENSG00000005810	9.291516871
ENSG00000005812	7.087331778
ENSG00000005844	0.006068647
ENSG00000005882	6.236638183
ENSG00000005884	0.123045197
ENSG00000005889	7.551321788
ENSG00000005893	15.38619487
ENSG00000005961	0.293759823
ENSG00000005981	0
ENSG00000006007	22.74101279
ENSG00000006015	17.19026088
ENSG00000006016	0.157355298
ENSG00000006025	1.331995121
ENSG00000006042	0.112510403
ENSG00000006047	0.00840123
ENSG00000006059	0
ENSG00000006062	2.615247555
ENSG00000006071	0.049451665
ENSG00000006116	0
ENSG00000006118	16.28801551
ENSG00000006125	75.46993618
ENSG00000006128	0
ENSG00000006194	9.521451626
ENSG00000006210	6.129668715
ENSG00000006282	8.215696434
ENSG00000006283	0.030933093
ENSG00000006327	12.31605359
ENSG00000006377	4.822323259
ENSG00000006432	0.125645398
ENSG00000006451	40.27580084
ENSG00000006453	0.00807013
ENSG00000006459	3.513911769
ENSG00000006468	11.73454838
ENSG00000006530	6.837754817
ENSG00000006534	1.215448563
ENSG00000006555	0
ENSG00000006576	20.54202348
ENSG00000006606	0
ENSG00000006607	8.27610744
ENSG00000006611	0
ENSG00000006625	16.74377847
ENSG00000006634	18.95772628
ENSG00000006638	0.591780047
ENSG00000006652	19.29663184
ENSG00000006659	0
ENSG00000006695	5.240460141
ENSG00000006704	6.43046302
ENSG00000006712	17.96506116
ENSG00000006715	7.949852738
ENSG00000006740	0.045909362
ENSG00000006744	9.101426405
ENSG00000006747	0.003346473
ENSG00000006756	0.094136587
ENSG00000006757	0
ENSG00000006788	0
